nominal_head_id,nominal_head_lemma,nominal_head_upos,dependent_id,dependent_lemma,dependent_upos,dependent_deprel,distance,position,num_dependents_nominal,num_dependents_dependent,ezafe_label,is_verbal,source_file
17.0,menišn,NOUN,16.0,pad,ADP,case,1.0,before,3,1,2,0,GBd_TD1.conllu
17.0,menišn,NOUN,18.0,gōwišn,NOUN,conj,1.0,after,3,1,2,0,GBd_TD1.conllu
17.0,menišn,NOUN,19.0,kunišn,NOUN,conj,2.0,after,3,1,2,0,GBd_TD1.conllu
21.0,yazad,NOUN,20.0,hamāg,PRON,det,1.0,before,3,1,2,0,GBd_TD1.conllu
21.0,yazad,NOUN,22.0,mēnōyān,NOUN,nmod,1.0,after,3,1,2,0,GBd_TD1.conllu
21.0,yazad,NOUN,23.0,yazad,NOUN,conj,2.0,after,3,2,2,0,GBd_TD1.conllu
23.0,yazad,NOUN,24.0,gētīyān,NOUN,nmod,1.0,after,1,1,2,0,GBd_TD1.conllu
3.0,ǰahišn,NOUN,1.0,pad,ADP,case,2.0,before,3,1,2,0,GBd_TD1.conllu
3.0,ǰahišn,NOUN,2.0,nēk,ADJ,amod,1.0,before,3,1,2,0,GBd_TD1.conllu
3.0,ǰahišn,NOUN,5.0,murwāg,NOUN,nmod,2.0,after,3,2,2,0,GBd_TD1.conllu
5.0,murwāg,NOUN,4.0,xūb,ADJ,amod,1.0,before,1,1,2,0,GBd_TD1.conllu
10.0,axtar,NOUN,8.0,pad,ADP,case,2.0,before,3,1,2,0,GBd_TD1.conllu
10.0,axtar,NOUN,9.0,did,DET,det,1.0,before,3,1,2,0,GBd_TD1.conllu
10.0,axtar,NOUN,11.0,nēk,ADJ,amod,1.0,after,3,1,2,0,GBd_TD1.conllu
13.0,dastwarīh,NOUN,12.0,pad,ADP,case,1.0,before,2,1,2,0,GBd_TD1.conllu
13.0,dastwarīh,NOUN,24.0,dastwar,NOUN,nmod,11.0,after,2,4,2,0,GBd_TD1.conllu
17.0,kirbag-dōst,NOUN,19.0,yazadānšnās,ADJ,amod,2.0,after,3,2,1,0,GBd_TD1.conllu
17.0,kirbag-dōst,NOUN,21.0,mēnōywēn,ADJ,amod,4.0,after,3,2,1,0,GBd_TD1.conllu
17.0,kirbag-dōst,NOUN,23.0,wehān-passend,ADJ,amod,6.0,after,3,2,1,0,GBd_TD1.conllu
24.0,dastwar,NOUN,14.0,yazadān-dōst,ADJ,amod,10.0,before,3,4,2,0,GBd_TD1.conllu
24.0,dastwar,NOUN,26.0,dēn,NOUN,nmod,2.0,after,3,4,1,0,GBd_TD1.conllu
24.0,dastwar,NOUN,32.0,spandyād,PROPN,appos,8.0,after,3,6,2,0,GBd_TD1.conllu
26.0,dēn,NOUN,25.0,ī,DET,det,1.0,before,3,1,2,0,GBd_TD1.conllu
26.0,dēn,NOUN,28.0,weh,ADJ,amod,2.0,after,3,2,1,0,GBd_TD1.conllu
26.0,dēn,NOUN,30.0,mazdēsn,NOUN,nmod,4.0,after,3,2,1,0,GBd_TD1.conllu
30.0,mazdēsn,NOUN,29.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
32.0,spandyād,PROPN,31.0,anōšag-ruwān,ADJ,amod,1.0,before,5,1,2,0,GBd_TD1.conllu
32.0,spandyād,PROPN,33.0,māh-windād,PROPN,flat,1.0,after,5,1,2,0,GBd_TD1.conllu
32.0,spandyād,PROPN,34.0,rōstom,PROPN,flat,2.0,after,5,1,2,0,GBd_TD1.conllu
32.0,spandyād,PROPN,35.0,šahryār,PROPN,flat,3.0,after,5,1,2,0,GBd_TD1.conllu
32.0,spandyād,PROPN,36.0,nibēsāg,NOUN,appos,4.0,after,5,1,2,0,GBd_TD1.conllu
2.0,madan,NOUN,1.0,az1,ADP,case,1.0,before,3,1,2,0,GBd_TD1.conllu
2.0,madan,NOUN,4.0,tāzīg,NOUN,nmod,2.0,after,3,2,1,0,GBd_TD1.conllu
2.0,madan,NOUN,7.0,ērān-šahr,PROPN,nmod,5.0,after,3,2,2,0,GBd_TD1.conllu
4.0,tāzīg,NOUN,3.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
7.0,ērān-šahr,PROPN,6.0,ō,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
11.0,duš-dēnīh,NOUN,9.0,ān,DET,det,2.0,before,4,1,2,0,GBd_TD1.conllu
11.0,duš-dēnīh,NOUN,10.0,awēšān,PRON,nmod,1.0,before,4,1,2,0,GBd_TD1.conllu
11.0,duš-dēnīh,NOUN,12.0,duš-xwāhīh,NOUN,conj,1.0,after,4,1,2,0,GBd_TD1.conllu
11.0,duš-dēnīh,NOUN,21.0,ānāftan,VERB,acl:relcl,10.0,after,4,6,1,1,GBd_TD1.conllu
15.0,kay,NOUN,14.0,az1,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
16.0,hu-dēn-īh,NOUN,15.0,kay,NOUN,orphan,1.0,before,1,2,2,0,GBd_TD1.conllu
19.0,dēn-burdār,NOUN,18.0,az1,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
20.0,āzarmīgišn,NOUN,17.0,ud,CCONJ,cc,3.0,before,1,1,2,0,GBd_TD1.conllu
1.0,wad-zamānīh,NOUN,3.0,rāy,ADP,case,2.0,after,1,1,2,0,GBd_TD1.conllu
4.0,ōy,PRON,5.0,-iz,ADV,advmod:emph,1.0,after,3,1,2,0,GBd_TD1.conllu
4.0,ōy,PRON,7.0,dūdag,NOUN,nmod,3.0,after,3,4,2,0,GBd_TD1.conllu
4.0,ōy,PRON,13.0,dēn-burdār,NOUN,conj,9.0,after,3,3,2,0,GBd_TD1.conllu
7.0,dūdag,NOUN,6.0,az1,ADP,case,1.0,before,3,1,2,0,GBd_TD1.conllu
7.0,dūdag,NOUN,9.0,abar-mānīg,ADJ,amod,2.0,after,3,2,1,0,GBd_TD1.conllu
7.0,dūdag,NOUN,10.0,kay,PROPN,nmod,3.0,after,3,1,2,0,GBd_TD1.conllu
13.0,dēn-burdār,NOUN,11.0,ud,CCONJ,cc,2.0,before,2,1,2,0,GBd_TD1.conllu
13.0,dēn-burdār,NOUN,12.0,kay,PROPN,nmod,1.0,before,2,1,2,0,GBd_TD1.conllu
15.0,rām,NOUN,14.0,ō,ADP,case,1.0,before,3,1,2,0,GBd_TD1.conllu
15.0,rām,NOUN,17.0,ristag,NOUN,conj,2.0,after,3,2,2,0,GBd_TD1.conllu
15.0,rām,NOUN,20.0,duš-dēn,NOUN,nmod,5.0,after,3,3,1,0,GBd_TD1.conllu
17.0,ristag,NOUN,16.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
20.0,duš-dēn,NOUN,18.0,ī,DET,det,2.0,before,2,1,2,0,GBd_TD1.conllu
20.0,duš-dēn,NOUN,19.0,awēšān,PRON,nmod,1.0,before,2,1,2,0,GBd_TD1.conllu
1.0,ōy,PRON,2.0,-iz,ADV,advmod:emph,1.0,after,2,1,2,0,GBd_TD1.conllu
1.0,ōy,PRON,11.0,kāmag,ADJ,acl:relcl,10.0,after,2,4,2,0,GBd_TD1.conllu
7.0,frahang,NOUN,5.0,pad,ADP,case,2.0,before,3,1,2,0,GBd_TD1.conllu
7.0,frahang,NOUN,6.0,ēn,DET,det,1.0,before,3,1,2,0,GBd_TD1.conllu
7.0,frahang,NOUN,9.0,rāz,NOUN,conj,2.0,after,3,2,2,0,GBd_TD1.conllu
9.0,rāz,NOUN,8.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
14.0,gyāg,NOUN,13.0,az1,ADP,case,1.0,before,2,1,2,0,GBd_TD1.conllu
14.0,gyāg,NOUN,15.0,gyāg,NOUN,compound:redup,1.0,after,2,1,2,0,GBd_TD1.conllu
17.0,harg,NOUN,16.0,pad,ADP,case,1.0,before,3,1,2,0,GBd_TD1.conllu
17.0,harg,NOUN,19.0,§,NOUN,conj,2.0,after,3,2,2,0,GBd_TD1.conllu
17.0,harg,NOUN,21.0,halagīh,NOUN,nmod,4.0,after,3,2,1,0,GBd_TD1.conllu
19.0,§,NOUN,18.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
21.0,halagīh,NOUN,20.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
23.0,xwēš,PRON,22.0,ō,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
2.0,zand-āgāhīh,NOUN,1.0,ān,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
5.0,buništīh,NOUN,2.0,zand-āgāhīh,NOUN,nsubj,3.0,before,7,2,2,0,GBd_TD1.conllu
5.0,buništīh,NOUN,3.0,nazdist,ADV,advmod:tmod,2.0,before,7,1,2,0,GBd_TD1.conllu
5.0,buništīh,NOUN,4.0,abar,ADP,case,1.0,before,7,1,2,0,GBd_TD1.conllu
5.0,buništīh,NOUN,6.0,ohrmazd,PROPN,nmod,1.0,after,7,1,2,0,GBd_TD1.conllu
5.0,buništīh,NOUN,8.0,petyāragīh,NOUN,conj,3.0,after,7,3,2,0,GBd_TD1.conllu
5.0,buništīh,NOUN,13.0,čiyōnīh,NOUN,conj,8.0,after,7,6,2,0,GBd_TD1.conllu
5.0,buništīh,NOUN,25.0,paydāg,ADJ,acl,20.0,after,7,3,2,0,GBd_TD1.conllu
8.0,petyāragīh,NOUN,7.0,ud,CCONJ,cc,1.0,before,2,1,2,0,GBd_TD1.conllu
8.0,petyāragīh,NOUN,10.0,gannāg-mēnōy,PROPN,nmod,2.0,after,2,2,1,0,GBd_TD1.conllu
10.0,gannāg-mēnōy,PROPN,9.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
13.0,čiyōnīh,NOUN,11.0,pas,ADV,advmod:tmod,2.0,before,5,1,2,0,GBd_TD1.conllu
13.0,čiyōnīh,NOUN,12.0,abar,ADP,case,1.0,before,5,1,2,0,GBd_TD1.conllu
13.0,čiyōnīh,NOUN,15.0,gēhān-dām,NOUN,nmod,2.0,after,5,2,1,0,GBd_TD1.conllu
13.0,čiyōnīh,NOUN,17.0,bundahišnīh,NOUN,obl:tmod,4.0,after,5,2,2,0,GBd_TD1.conllu
13.0,čiyōnīh,NOUN,19.0,frazām,NOUN,obl:tmod,6.0,after,5,2,2,0,GBd_TD1.conllu
15.0,gēhān-dām,NOUN,14.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
17.0,bundahišnīh,NOUN,16.0,az1,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
19.0,frazām,NOUN,18.0,tā,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
22.0,dēn,NOUN,21.0,az1,ADP,case,1.0,before,2,1,2,0,GBd_TD1.conllu
22.0,dēn,NOUN,24.0,mazdēsn,NOUN,nmod,2.0,after,2,2,1,0,GBd_TD1.conllu
24.0,mazdēsn,NOUN,23.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
2.0,weh-dēn,NOUN,1.0,pad,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
8.0,harwisp-āgāhīh,NOUN,7.0,pad,ADP,case,1.0,before,2,1,2,0,GBd_TD1.conllu
8.0,harwisp-āgāhīh,NOUN,10.0,wehīh,NOUN,conj,2.0,after,2,2,2,0,GBd_TD1.conllu
10.0,wehīh,NOUN,9.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
11.0,zamān,NOUN,12.0,a-kanārag,ADJ,amod,1.0,after,1,1,2,0,GBd_TD1.conllu
14.0,rōšnīh,NOUN,13.0,andar,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
2.0,rōšnīh,NOUN,1.0,ān,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
3.0,gāh-ud-gyāg,NOUN,2.0,rōšnīh,NOUN,nsubj,1.0,before,3,2,2,0,GBd_TD1.conllu
3.0,gāh-ud-gyāg,NOUN,4.0,ohrmazd,PROPN,nmod,1.0,after,3,1,2,0,GBd_TD1.conllu
3.0,gāh-ud-gyāg,NOUN,5.0,h-,VERB,parataxis,2.0,after,3,2,2,1,GBd_TD1.conllu
8.0,rōšnīh,NOUN,7.0,a-sar,ADJ,amod,1.0,before,1,1,2,0,GBd_TD1.conllu
2.0,harwisp-āgāhīh,NOUN,1.0,ān,DET,det,1.0,before,3,1,2,0,GBd_TD1.conllu
2.0,harwisp-āgāhīh,NOUN,4.0,wehīh,NOUN,conj,2.0,after,3,2,2,0,GBd_TD1.conllu
2.0,harwisp-āgāhīh,NOUN,9.0,ohrmazd,PROPN,obl,7.0,after,3,2,2,0,GBd_TD1.conllu
4.0,wehīh,NOUN,3.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
5.0,zamān,NOUN,2.0,harwisp-āgāhīh,NOUN,nsubj,3.0,before,2,4,2,0,GBd_TD1.conllu
5.0,zamān,NOUN,7.0,a-kanārag,ADJ,amod,2.0,after,2,2,1,0,GBd_TD1.conllu
9.0,ohrmazd,PROPN,8.0,čiyōn,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
2.0,gāh,NOUN,3.0,dēn,NOUN,conj,1.0,after,1,1,2,0,GBd_TD1.conllu
4.0,zamān,NOUN,1.0,ud,CCONJ,cc,3.0,before,5,1,2,0,GBd_TD1.conllu
4.0,zamān,NOUN,2.0,gāh,NOUN,nsubj,2.0,before,5,2,2,0,GBd_TD1.conllu
4.0,zamān,NOUN,6.0,ohrmazd,PROPN,nmod,2.0,after,5,2,1,0,GBd_TD1.conllu
4.0,zamān,NOUN,7.0,būdan,AUX,cop,3.0,after,5,1,2,1,GBd_TD1.conllu
4.0,zamān,NOUN,8.0,h-,AUX,aux,4.0,after,5,1,2,1,GBd_TD1.conllu
6.0,ohrmazd,PROPN,5.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
3.0,tārīgīh,NOUN,2.0,andar,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
5.0,pas-dānišnīh,NOUN,4.0,pad,ADP,case,1.0,before,2,1,2,0,GBd_TD1.conllu
5.0,pas-dānišnīh,NOUN,7.0,zadār-kāmīh,NOUN,conj,2.0,after,2,2,2,0,GBd_TD1.conllu
7.0,zadār-kāmīh,NOUN,6.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
3.0,zadār-kāmagīh,NOUN,2.0,ōy,PRON,nmod,1.0,before,1,1,2,0,GBd_TD1.conllu
7.0,tārīgīh,NOUN,6.0,ān,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
8.0,gyāg,NOUN,5.0,ud,CCONJ,cc,3.0,before,3,1,2,0,GBd_TD1.conllu
8.0,gyāg,NOUN,7.0,tārīgīh,NOUN,nsubj,1.0,before,3,2,2,0,GBd_TD1.conllu
8.0,gyāg,NOUN,9.0,h-,VERB,parataxis,1.0,after,3,2,2,1,GBd_TD1.conllu
12.0,tārīgīh,NOUN,11.0,a-sar,ADJ,amod,1.0,before,1,1,2,0,GBd_TD1.conllu
2.0,awēšān,PRON,3.0,mayān,ADV,case,1.0,after,1,1,2,0,GBd_TD1.conllu
8.0,wāy,NOUN,7.0,kē,SCONJ,obl,1.0,before,2,1,2,0,GBd_TD1.conllu
8.0,wāy,NOUN,11.0,gumēzišn,NOUN,acl:relcl,3.0,after,2,4,2,0,GBd_TD1.conllu
11.0,gumēzišn,NOUN,9.0,kē,SCONJ,mark,2.0,before,3,1,2,0,GBd_TD1.conllu
11.0,gumēzišn,NOUN,10.0,ōy,PRON,obl,1.0,before,3,1,2,0,GBd_TD1.conllu
11.0,gumēzišn,NOUN,12.0,padiš,ADV,advmod:lmod,1.0,after,3,1,2,0,GBd_TD1.conllu
4.0,kanāragōmandīh,NOUN,6.0,a-kanāragōmandīh,NOUN,conj,2.0,after,1,2,2,0,GBd_TD1.conllu
6.0,a-kanāragōmandīh,NOUN,5.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
20.0,rōšnīh,NOUN,1.0,čē,SCONJ,cc,19.0,before,5,1,2,0,GBd_TD1.conllu
20.0,rōšnīh,NOUN,2.0,bālistīh,NOUN,nsubj,18.0,before,5,1,2,0,GBd_TD1.conllu
20.0,rōšnīh,NOUN,17.0,ān,DET,det,3.0,before,5,1,2,0,GBd_TD1.conllu
20.0,rōšnīh,NOUN,19.0,a-sar,ADJ,amod,1.0,before,5,2,1,0,GBd_TD1.conllu
20.0,rōšnīh,NOUN,21.0,guftan,VERB,parataxis,1.0,after,5,2,2,1,GBd_TD1.conllu
6.0,tārīgīh,NOUN,1.0,ud,CCONJ,cc,5.0,before,4,1,2,0,GBd_TD1.conllu
6.0,tārīgīh,NOUN,2.0,zofr-pāyag,NOUN,nsubj,4.0,before,4,1,2,0,GBd_TD1.conllu
6.0,tārīgīh,NOUN,3.0,ān,DET,det,3.0,before,4,1,2,0,GBd_TD1.conllu
6.0,tārīgīh,NOUN,5.0,a-sar,ADJ,amod,1.0,before,4,2,1,0,GBd_TD1.conllu
4.0,a-gāragīh,NOUN,1.0,ud,CCONJ,cc,3.0,before,3,1,2,0,GBd_TD1.conllu
4.0,a-gāragīh,NOUN,2.0,ān,PRON,nsubj,2.0,before,3,1,2,0,GBd_TD1.conllu
4.0,a-gāragīh,NOUN,3.0,h-,AUX,cop,1.0,before,3,1,2,1,GBd_TD1.conllu
2.0,wimand,NOUN,1.0,pad,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
7.0,awēšān,PRON,8.0,mayān,ADV,case,1.0,after,1,1,2,0,GBd_TD1.conllu
9.0,tuhīgīh,NOUN,6.0,kū,SCONJ,mark,3.0,before,3,1,2,0,GBd_TD1.conllu
9.0,tuhīgīh,NOUN,7.0,awēšān,PRON,obl,2.0,before,3,2,2,0,GBd_TD1.conllu
9.0,tuhīgīh,NOUN,15.0,paywastan,VERB,conj,6.0,after,3,6,2,1,GBd_TD1.conllu
13.0,did,PRON,12.0,ō,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
5.0,mēnōy,NOUN,4.0,dō,NUM,nmod,1.0,before,1,2,2,0,GBd_TD1.conllu
7.0,xwēš-tan,PRON,6.0,pad,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
3.0,harwisp-āgāhīh,NOUN,5.0,ohrmazd,PROPN,nmod,2.0,after,2,2,1,0,GBd_TD1.conllu
3.0,harwisp-āgāhīh,NOUN,6.0,rāy,ADP,case,3.0,after,2,1,2,0,GBd_TD1.conllu
5.0,ohrmazd,PROPN,4.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
7.0,harw,PRON,10.0,andar,ADV,acl:relcl,3.0,after,1,3,2,0,GBd_TD1.conllu
11.0,dānišn,NOUN,1.0,ud,CCONJ,cc,10.0,before,5,1,2,0,GBd_TD1.conllu
11.0,dānišn,NOUN,2.0,did,ADV,advmod,9.0,before,5,1,2,0,GBd_TD1.conllu
11.0,dānišn,NOUN,3.0,harwisp-āgāhīh,NOUN,obl,8.0,before,5,3,2,0,GBd_TD1.conllu
11.0,dānišn,NOUN,7.0,harw,PRON,nsubj,4.0,before,5,2,2,0,GBd_TD1.conllu
11.0,dānišn,NOUN,13.0,ohrmazd,PROPN,nmod,2.0,after,5,2,1,0,GBd_TD1.conllu
13.0,ohrmazd,PROPN,12.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
7.0,a-wimand,NOUN,3.0,ān,DET,det,4.0,before,2,1,2,0,GBd_TD1.conllu
7.0,a-wimand,NOUN,6.0,dō,NUM,nmod,1.0,before,2,3,1,0,GBd_TD1.conllu
2.0,bowandag-pādixšāyīh,NOUN,1.0,did,ADV,advmod,1.0,before,4,1,2,0,GBd_TD1.conllu
2.0,bowandag-pādixšāyīh,NOUN,4.0,dām1,NOUN,nmod,2.0,after,4,3,1,0,GBd_TD1.conllu
2.0,bowandag-pādixšāyīh,NOUN,7.0,tan,NOUN,obl,5.0,after,4,3,2,0,GBd_TD1.conllu
2.0,bowandag-pādixšāyīh,NOUN,11.0,hamēw-hamēw-rawišnīh,NOUN,obl:tmod,9.0,after,4,2,2,0,GBd_TD1.conllu
4.0,dām1,NOUN,3.0,ī,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
4.0,dām1,NOUN,5.0,ohrmazd,PROPN,nmod,1.0,after,2,1,2,0,GBd_TD1.conllu
7.0,tan,NOUN,6.0,pad,ADP,case,1.0,before,2,1,2,0,GBd_TD1.conllu
7.0,tan,NOUN,9.0,pasēn,ADJ,amod,2.0,after,2,2,1,0,GBd_TD1.conllu
11.0,hamēw-hamēw-rawišnīh,NOUN,10.0,tā,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
4.0,a-kanāragīh,NOUN,1.0,ud,CCONJ,cc,3.0,before,3,1,2,0,GBd_TD1.conllu
4.0,a-kanāragīh,NOUN,2.0,ān,PRON,nsubj,2.0,before,3,1,2,0,GBd_TD1.conllu
4.0,a-kanāragīh,NOUN,3.0,h-,AUX,cop,1.0,before,3,1,2,1,GBd_TD1.conllu
2.0,dām1,NOUN,4.0,ahreman,PROPN,nmod,2.0,after,1,2,1,0,GBd_TD1.conllu
4.0,ahreman,PROPN,3.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
7.0,zamān,NOUN,5.0,pad,ADP,case,2.0,before,2,1,2,0,GBd_TD1.conllu
7.0,zamān,NOUN,6.0,ān,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
12.0,tan,NOUN,14.0,pasēn,ADJ,amod,2.0,after,1,2,1,0,GBd_TD1.conllu
4.0,kanāragōmandīh,NOUN,1.0,ān,PRON,nsubj,3.0,before,3,1,2,0,GBd_TD1.conllu
4.0,kanāragōmandīh,NOUN,2.0,-iz,ADV,cc,2.0,before,3,1,2,0,GBd_TD1.conllu
4.0,kanāragōmandīh,NOUN,3.0,h-,AUX,cop,1.0,before,3,1,2,1,GBd_TD1.conllu
4.0,harwisp-āgāhīh,NOUN,3.0,pad,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
7.0,gannāg-mēnōy,PROPN,6.0,kū,SCONJ,mark,1.0,before,1,1,2,0,GBd_TD1.conllu
14.0,arešk-kāmagīh,NOUN,13.0,pad,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
18.0,fragān,NOUN,17.0,abar,ADP,case,1.0,before,3,1,2,0,GBd_TD1.conllu
18.0,fragān,NOUN,20.0,frazām,NOUN,conj,2.0,after,3,2,2,0,GBd_TD1.conllu
18.0,fragān,NOUN,24.0,abzār,NOUN,conj,6.0,after,3,3,2,0,GBd_TD1.conllu
20.0,frazām,NOUN,19.0,abar,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
24.0,abzār,NOUN,21.0,pad,ADP,case,3.0,before,2,1,2,0,GBd_TD1.conllu
24.0,abzār,NOUN,23.0,čand,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
5.0,dām1,NOUN,4.0,ān,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
5.0,dām1,NOUN,11.0,abāyistan,VERB,acl:relcl,6.0,after,2,4,1,1,GBd_TD1.conllu
9.0,abzār,NOUN,7.0,pad,ADP,case,2.0,before,2,1,2,0,GBd_TD1.conllu
9.0,abzār,NOUN,8.0,ān,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
2.0,sāl,NOUN,1.0,sē-hazār,NUM,nummod,1.0,before,1,1,2,0,GBd_TD1.conllu
3.0,pas-dānišnīh,NOUN,4.0,rāy,ADP,case,1.0,after,1,1,2,0,GBd_TD1.conllu
6.0,hastīh,NOUN,5.0,az1,ADP,case,1.0,before,2,1,2,0,GBd_TD1.conllu
6.0,hastīh,NOUN,8.0,ohrmazd,PROPN,nmod,2.0,after,2,2,1,0,GBd_TD1.conllu
8.0,ohrmazd,PROPN,7.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
4.0,zofāyag,NOUN,2.0,az1,ADP,case,2.0,before,2,1,2,0,GBd_TD1.conllu
4.0,zofāyag,NOUN,3.0,ān,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
2.0,wimand,NOUN,1.0,ō,ADP,case,1.0,before,3,1,2,0,GBd_TD1.conllu
2.0,wimand,NOUN,4.0,dīdār,ADJ,amod,2.0,after,3,2,1,0,GBd_TD1.conllu
2.0,wimand,NOUN,6.0,rōšn,NOUN,nmod,4.0,after,3,2,1,0,GBd_TD1.conllu
6.0,rōšn,NOUN,5.0,ī,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
4.0,ohrmazd,PROPN,6.0,rōšnīh,NOUN,conj,2.0,after,2,2,2,0,GBd_TD1.conllu
4.0,ohrmazd,PROPN,8.0,a-griftār,ADJ,conj,4.0,after,2,2,2,0,GBd_TD1.conllu
6.0,rōšnīh,NOUN,5.0,ān,DET,det,1.0,before,1,1,2,0,GBd_TD1.conllu
10.0,zadār-kāmagīh,NOUN,12.0,arešk-gōhrīh,NOUN,conj,2.0,after,2,2,2,0,GBd_TD1.conllu
10.0,zadār-kāmagīh,NOUN,13.0,rāy,ADP,case,3.0,after,2,1,2,0,GBd_TD1.conllu
12.0,arešk-gōhrīh,NOUN,11.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
15.0,murnǰēnīdan,NOUN,14.0,pad,ADP,case,1.0,before,1,1,2,0,GBd_TD1.conllu
4.0,yalīh,NOUN,1.0,u,CCONJ,cc,3.0,before,5,1,2,0,GBd_TD1.conllu
4.0,yalīh,NOUN,2.0,ōy,PRON,obl,2.0,before,5,1,2,0,GBd_TD1.conllu
4.0,yalīh,NOUN,3.0,pas,ADV,advmod:tmod,1.0,before,5,1,2,0,GBd_TD1.conllu
4.0,yalīh,NOUN,6.0,abar-wēzīh,NOUN,conj,2.0,after,5,2,2,0,GBd_TD1.conllu
4.0,yalīh,NOUN,8.0,farrox,ADJ,acl:relcl,4.0,after,5,2,2,0,GBd_TD1.conllu
6.0,abar-wēzīh,NOUN,5.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
12.0,xwēš,PRON,7.0,ī,SCONJ,mark,5.0,before,4,1,2,0,GBd_TD1.conllu
12.0,xwēš,PRON,9.0,az1,ADP,case,3.0,before,4,1,2,0,GBd_TD1.conllu
12.0,xwēš,PRON,10.0,ān,DET,det,2.0,before,4,1,2,0,GBd_TD1.conllu
12.0,xwēš,PRON,11.0,ī,DET,det,1.0,before,4,1,2,0,GBd_TD1.conllu
3.0,tom,NOUN,2.0,ō,ADP,case,1.0,before,1,2,2,0,GBd_TD1.conllu
7.0,dēw,NOUN,6.0,was,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
7.0,dēw,NOUN,13.0,niyāz,NOUN,appos,6.0,after,2,4,2,0,GBd_TD1.conllu
10.0,dām1,NOUN,9.0,ī,DET,det,1.0,before,2,1,2,0,GBd_TD1.conllu
10.0,dām1,NOUN,12.0,murnǰēnīdār,ADJ,amod,2.0,after,2,2,1,0,GBd_TD1.conllu
13.0,niyāz,NOUN,8.0,ān,DET,det,5.0,before,3,1,2,0,GBd_TD1.conllu
13.0,niyāz,NOUN,10.0,dām1,NOUN,nmod,3.0,before,3,3,1,0,GBd_TD1.conllu
13.0,niyāz,NOUN,15.0,ardīkkarīh,NOUN,conj,2.0,after,3,2,2,0,GBd_TD1.conllu
15.0,ardīkkarīh,NOUN,14.0,ud,CCONJ,cc,1.0,before,1,1,2,0,GBd_TD1.conllu
2.0,dām1,NOUN,4.0,gannāg-mēnōy,PROPN,nmod,2.0,after,2,2,1,0,GBd_TD1.conllu
2.0,dām1,NOUN,5.0,astwand,ADJ,xcomp,3.0,after,2,1,2,0,GBd_TD1.conllu
